,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths
3790,French Polynesia,France,-17.6797,149.4068,2/5/20,0,4.0,0
3791,Guadeloupe,France,16.25,-61.5833,2/5/20,0,34.0,0
3792,Mayotte,France,-12.8275,45.1662,2/5/20,0,37.0,0
3793,New Caledonia,France,-20.9043,165.618,2/5/20,0,4.0,0
3794,Reunion,France,-21.1351,55.2471,2/5/20,0,5.0,0
3795,Saint Barthelemy,France,17.9,-62.8333,2/5/20,0,1.0,0
3796,St Martin,France,18.0708,-63.0501,2/5/20,0,1.0,0
3797,Martinique,France,14.6415,-61.0242,2/5/20,0,3.0,0
3798,,France,46.2276,2.2137,2/5/20,6,9.0,0
3799,,Gabon,-0.8037,11.6094,2/5/20,0,27.0,0
3800,,Gambia,13.4432,-15.3101,2/5/20,0,25.0,0
3801,,Georgia,42.3154,43.3569,2/5/20,0,12.0,0
3802,,Germany,51.0,9.0,2/5/20,12,31.0,0
3803,,Ghana,7.9465,-1.0232,2/5/20,0,2.0,0
3804,,Greece,39.0742,21.8243,2/5/20,0,0.0,0
3805,,Guatemala,15.7835,-90.2308,2/5/20,0,0.0,0
3806,,Guinea,9.9456,-9.6966,2/5/20,0,7.0,0
3807,,Guyana,5.0,-58.75,2/5/20,0,94.0,0
3808,,Haiti,18.9712,-72.2852,2/5/20,0,0.0,0
3809,,Holy See,41.9029,12.4534,2/5/20,0,0.0,0
3810,,Honduras,15.2,-86.2419,2/5/20,0,0.0,0
3811,,Hungary,47.1625,19.5033,2/5/20,0,0.0,0
3812,,Iceland,64.9631,-19.0208,2/5/20,0,0.0,0
3813,,India,21.0,78.0,2/5/20,3,0.0,0
3814,,Indonesia,-0.7893,113.9213,2/5/20,0,0.0,0
3815,,Iran,32.0,53.0,2/5/20,0,0.0,0
3816,,Iraq,33.0,44.0,2/5/20,0,0.0,0
3817,,Ireland,53.1424,-7.6921,2/5/20,0,0.0,0
3818,,Israel,31.0,35.0,2/5/20,0,0.0,0
3819,,Italy,43.0,12.0,2/5/20,2,0.0,0
3820,,Jamaica,18.1096,-77.2975,2/5/20,0,0.0,0
3821,,Japan,36.0,138.0,2/5/20,22,0.0,0
3822,,Jordan,31.24,36.51,2/5/20,0,0.0,0
3823,,Kazakhstan,48.0196,66.9237,2/5/20,0,0.0,0
3824,,Kenya,-0.0236,37.9062,2/5/20,0,0.0,0
3825,,"Korea, South",36.0,128.0,2/5/20,19,0.0,0
3826,,Kuwait,29.5,47.75,2/5/20,0,0.0,0
3827,,Kyrgyzstan,41.2044,74.7661,2/5/20,0,0.0,0
3828,,Latvia,56.8796,24.6032,2/5/20,0,0.0,0
3829,,Lebanon,33.8547,35.8623,2/5/20,0,0.0,0
3830,,Liberia,6.4281,-9.4295,2/5/20,0,0.0,0
3831,,Liechtenstein,47.14,9.55,2/5/20,0,0.0,0
3832,,Lithuania,55.1694,23.8813,2/5/20,0,0.0,0
3833,,Luxembourg,49.8153,6.1296,2/5/20,0,0.0,0
3834,,Madagascar,-18.7669,46.8691,2/5/20,0,0.0,0
3835,,Malaysia,2.5,112.5,2/5/20,12,0.0,0
3836,,Maldives,3.2028,73.2207,2/5/20,0,0.0,0
3837,,Malta,35.9375,14.3754,2/5/20,0,0.0,0
3838,,Mauritania,21.0079,10.9408,2/5/20,0,0.0,0
3839,,Mauritius,-20.2,57.5,2/5/20,0,0.0,0
3840,,Mexico,23.6345,-102.5528,2/5/20,0,0.0,0
3841,,Moldova,47.4116,28.3699,2/5/20,0,0.0,0
3842,,Monaco,43.7333,7.4167,2/5/20,0,0.0,0
3843,,Mongolia,46.8625,103.8467,2/5/20,0,0.0,0
3844,,Montenegro,42.5,19.3,2/5/20,0,0.0,0
3845,,Morocco,31.7917,-7.0926,2/5/20,0,0.0,0
3846,,Namibia,-22.9576,18.4904,2/5/20,0,0.0,0
3847,,Nepal,28.1667,84.25,2/5/20,1,0.0,0
3848,Aruba,Netherlands,12.5186,-70.0358,2/5/20,0,0.0,0
3849,Curacao,Netherlands,12.1696,-68.99,2/5/20,0,0.0,0
3850,Sint Maarten,Netherlands,18.0425,-63.0548,2/5/20,0,0.0,0
3851,,Netherlands,52.1326,5.2913,2/5/20,0,0.0,0
3852,,New Zealand,-40.9006,174.886,2/5/20,0,0.0,0
3853,,Nicaragua,12.8654,-85.2072,2/5/20,0,0.0,0
3854,,Niger,17.6078,8.0817,2/5/20,0,0.0,0
3855,,Nigeria,9.082,8.6753,2/5/20,0,0.0,0
3856,,North Macedonia,41.6086,21.7453,2/5/20,0,0.0,0
3857,,Norway,60.472,8.4689,2/5/20,0,0.0,0
3858,,Oman,21.0,57.0,2/5/20,0,0.0,0
3859,,Pakistan,30.3753,69.3451,2/5/20,0,0.0,0
3860,,Panama,8.538,-80.7821,2/5/20,0,0.0,0
3861,,Papua New Guinea,-6.315,143.9555,2/5/20,0,0.0,0
3862,,Paraguay,-23.4425,-58.4438,2/5/20,0,0.0,0
3863,,Peru,-9.19,-75.0152,2/5/20,0,0.0,0
3864,,Philippines,13.0,122.0,2/5/20,2,0.0,1
3865,,Poland,51.9194,19.1451,2/5/20,0,0.0,0
3866,,Portugal,39.3999,-8.2245,2/5/20,0,0.0,0
3867,,Qatar,25.3548,51.1839,2/5/20,0,0.0,0
3868,,Romania,45.9432,24.9668,2/5/20,0,1.0,0
3869,,Russia,60.0,90.0,2/5/20,2,0.0,0
3870,,Rwanda,-1.9403,29.8739,2/5/20,0,0.0,0
3871,,Saint Lucia,13.9094,-60.9789,2/5/20,0,0.0,0
3872,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/5/20,0,0.0,0
3873,,San Marino,43.9424,12.4578,2/5/20,0,0.0,0
3874,,Saudi Arabia,24.0,45.0,2/5/20,0,0.0,0
3875,,Senegal,14.4974,-14.4524,2/5/20,0,0.0,0
3876,,Serbia,44.0165,21.0059,2/5/20,0,0.0,0
3877,,Seychelles,-4.6796,55.492,2/5/20,0,0.0,0
3878,,Singapore,1.2833,103.8333,2/5/20,28,0.0,0
3879,,Slovakia,48.669,19.699,2/5/20,0,0.0,0
3880,,Slovenia,46.1512,14.9955,2/5/20,0,0.0,0
3881,,Somalia,5.1521,46.1996,2/5/20,0,0.0,0
3882,,South Africa,-30.5595,22.9375,2/5/20,0,0.0,0
3883,,Spain,40.0,-4.0,2/5/20,1,0.0,0
3884,,Sri Lanka,7.0,81.0,2/5/20,1,0.0,0
3885,,Sudan,12.8628,30.2176,2/5/20,0,0.0,0
3886,,Suriname,3.9193,-56.0278,2/5/20,0,0.0,0
3887,,Sweden,63.0,16.0,2/5/20,1,0.0,0
3888,,Switzerland,46.8182,8.2275,2/5/20,0,0.0,0
3889,,Taiwan*,23.7,121.0,2/5/20,11,0.0,0
3890,,Tanzania,-6.369,34.8888,2/5/20,0,0.0,0
3891,,Thailand,15.0,101.0,2/5/20,25,0.0,0
3892,,Togo,8.6195,0.8248,2/5/20,0,0.0,0
3893,,Trinidad and Tobago,10.6918,-61.2225,2/5/20,0,0.0,0
3894,,Tunisia,34.0,9.0,2/5/20,0,0.0,0
3895,,Turkey,38.9637,35.2433,2/5/20,0,0.0,0
3896,,Uganda,1.0,32.0,2/5/20,0,0.0,0
3897,,Ukraine,48.3794,31.1656,2/5/20,0,0.0,0
3898,,United Arab Emirates,24.0,54.0,2/5/20,5,0.0,0
3899,Bermuda,United Kingdom,32.3078,-64.7505,2/5/20,0,0.0,0
3900,Cayman Islands,United Kingdom,19.3133,-81.2546,2/5/20,0,0.0,0
3901,Channel Islands,United Kingdom,49.3723,-2.3644,2/5/20,0,0.0,0
3902,Gibraltar,United Kingdom,36.1408,-5.3536,2/5/20,0,0.0,0
3903,Isle of Man,United Kingdom,54.2361,-4.5481,2/5/20,0,0.0,0
3904,Montserrat,United Kingdom,16.7425,-62.1874,2/5/20,0,0.0,0
3905,,United Kingdom,55.3781,-3.4360000000000004,2/5/20,2,0.0,0
3906,,Uruguay,-32.5228,-55.7658,2/5/20,0,0.0,0
3907,,US,37.0902,-95.7129,2/5/20,11,0.0,0
3908,,Uzbekistan,41.3775,64.5853,2/5/20,0,0.0,0
3909,,Venezuela,6.4238,-66.5897,2/5/20,0,0.0,0
3910,,Vietnam,16.0,108.0,2/5/20,8,0.0,0
3911,,Zambia,-15.4167,28.2833,2/5/20,0,0.0,0
3912,,Zimbabwe,-20.0,30.0,2/5/20,0,0.0,0
3913,Diamond Princess,Canada,0.0,0.0,2/5/20,0,0.0,0
3914,,Dominica,15.415,-61.371,2/5/20,0,0.0,0
3915,,Grenada,12.1165,-61.678999999999995,2/5/20,0,0.0,0
3916,,Mozambique,-18.665695,35.529562,2/5/20,0,0.0,0
3917,,Syria,34.802075,38.99681500000001,2/5/20,0,0.0,0
3918,,Timor-Leste,-8.874217,125.727539,2/5/20,0,0.0,0
3919,,Belize,13.1939,-59.5432,2/5/20,0,0.0,0
3920,Recovered,Canada,0.0,0.0,2/5/20,0,0.0,0
3921,,Laos,19.856270000000002,102.495496,2/5/20,0,0.0,0
3922,,Libya,26.3351,17.228331,2/5/20,0,0.0,0
3923,,West Bank and Gaza,31.9522,35.2332,2/5/20,0,0.0,0
3924,,Guinea-Bissau,11.8037,-15.1804,2/5/20,0,0.0,0
3925,,Mali,17.570692,-3.996166000000001,2/5/20,0,0.0,0
3926,,Saint Kitts and Nevis,17.357822,-62.782998,2/5/20,0,0.0,0
3927,Northwest Territories,Canada,64.8255,-124.8457,2/5/20,0,0.0,0
3928,Yukon,Canada,64.2823,-135.0,2/5/20,0,0.0,0
3929,,Kosovo,42.602636,20.902977,2/5/20,0,0.0,0
3930,,Burma,21.9162,95.956,2/5/20,0,0.0,0
3931,Anguilla,United Kingdom,18.2206,-63.0686,2/5/20,0,0.0,0
3932,British Virgin Islands,United Kingdom,18.4207,-64.64,2/5/20,0,0.0,0
3933,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2/5/20,0,0.0,0
3934,,MS Zaandam,0.0,0.0,2/5/20,0,0.0,0
3935,,Botswana,-22.3285,24.6849,2/5/20,0,0.0,0
3936,,Burundi,-3.3731,29.9189,2/5/20,0,0.0,0
3937,,Sierra Leone,8.460555000000001,-11.779889,2/5/20,0,0.0,0
3938,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2/5/20,0,0.0,0
3939,,Malawi,-13.254307999999998,34.301525,2/5/20,0,0.0,0
3940,Falkland Islands (Islas Malvinas),United Kingdom,-51.7963,-59.5236,2/5/20,0,0.0,0
3941,Saint Pierre and Miquelon,France,46.8852,-56.3159,2/5/20,0,1.0,0
3942,,South Sudan,6.877000000000002,31.307,2/5/20,0,0.0,0
3943,,Western Sahara,24.2155,-12.8858,2/5/20,0,5.0,0
3944,,Sao Tome and Principe,0.18636,6.613081,2/5/20,0,0.0,0
3945,,Afghanistan,33.0,65.0,2/6/20,0,0.0,0
3946,,Albania,41.1533,20.1683,2/6/20,0,0.0,0
3947,,Algeria,28.0339,1.6596,2/6/20,0,0.0,0
3948,,Andorra,42.5063,1.5218,2/6/20,0,0.0,0
3949,,Angola,-11.2027,17.8739,2/6/20,0,0.0,0
3950,,Antigua and Barbuda,17.0608,-61.7964,2/6/20,0,0.0,0
3951,,Argentina,-38.4161,-63.6167,2/6/20,0,0.0,0
3952,,Armenia,40.0691,45.0382,2/6/20,0,0.0,0
3953,Australian Capital Territory,Australia,-35.4735,149.0124,2/6/20,0,0.0,0
3954,New South Wales,Australia,-33.8688,151.2093,2/6/20,4,0.0,0
3955,Northern Territory,Australia,-12.4634,130.8456,2/6/20,0,0.0,0
3956,Queensland,Australia,-28.0167,153.4,2/6/20,4,0.0,0
3957,South Australia,Australia,-34.9285,138.6007,2/6/20,2,0.0,0
3958,Tasmania,Australia,-41.4545,145.9707,2/6/20,0,0.0,0
3959,Victoria,Australia,-37.8136,144.9631,2/6/20,4,0.0,0
3960,Western Australia,Australia,-31.9505,115.8605,2/6/20,0,0.0,0
3961,,Austria,47.5162,14.5501,2/6/20,0,0.0,0
3962,,Azerbaijan,40.1431,47.5769,2/6/20,0,0.0,0
3963,,Bahamas,25.0343,-77.3963,2/6/20,0,1.0,0
3964,,Bahrain,26.0275,50.55,2/6/20,0,0.0,0
3965,,Bangladesh,23.685,90.3563,2/6/20,0,0.0,0
3966,,Barbados,13.1939,-59.5432,2/6/20,0,0.0,0
3967,,Belarus,53.7098,27.9534,2/6/20,0,0.0,0
3968,,Belgium,50.8333,4.0,2/6/20,1,0.0,0
3969,,Benin,9.3077,2.3158,2/6/20,0,0.0,0
3970,,Bhutan,27.5142,90.4336,2/6/20,0,0.0,0
3971,,Bolivia,-16.2902,-63.5887,2/6/20,0,0.0,0
3972,,Bosnia and Herzegovina,43.9159,17.6791,2/6/20,0,0.0,0
3973,,Brazil,-14.235,-51.9253,2/6/20,0,0.0,0
3974,,Brunei,4.5353,114.7277,2/6/20,0,0.0,0
3975,,Bulgaria,42.7339,25.4858,2/6/20,0,0.0,0
3976,,Burkina Faso,12.2383,-1.5616,2/6/20,0,0.0,0
3977,,Cabo Verde,16.5388,-23.0418,2/6/20,0,0.0,0
3978,,Cambodia,11.55,104.9167,2/6/20,1,0.0,0
3979,,Cameroon,3.8480000000000003,11.5021,2/6/20,0,0.0,0
3980,Alberta,Canada,53.9333,-116.5765,2/6/20,0,0.0,0
3981,British Columbia,Canada,49.2827,-123.1207,2/6/20,2,0.0,0
3982,Grand Princess,Canada,37.6489,-122.6655,2/6/20,0,0.0,0
3983,Manitoba,Canada,53.7609,-98.8139,2/6/20,0,0.0,0
3984,New Brunswick,Canada,46.5653,-66.4619,2/6/20,0,0.0,0
3985,Newfoundland and Labrador,Canada,53.1355,-57.6604,2/6/20,0,0.0,0
3986,Nova Scotia,Canada,44.681999999999995,-63.7443,2/6/20,0,0.0,0
3987,Ontario,Canada,51.2538,-85.3232,2/6/20,3,0.0,0
3988,Prince Edward Island,Canada,46.5107,-63.4168,2/6/20,0,0.0,0
3989,Quebec,Canada,52.9399,-73.5491,2/6/20,0,0.0,0
3990,Saskatchewan,Canada,52.9399,-106.4509,2/6/20,0,0.0,0
3991,,Central African Republic,6.6111,20.9394,2/6/20,0,0.0,0
3992,,Chad,15.4542,18.7322,2/6/20,0,0.0,0
3993,,Chile,-35.6751,-71.543,2/6/20,0,2.0,0
3994,Anhui,China,31.8257,117.2264,2/6/20,591,0.0,0
3995,Beijing,China,40.1824,116.4142,2/6/20,274,0.0,1
3996,Chongqing,China,30.0572,107.874,2/6/20,411,0.0,2
3997,Fujian,China,26.0789,117.9874,2/6/20,215,0.0,0
3998,Gansu,China,37.8099,101.0583,2/6/20,62,0.0,0
3999,Guangdong,China,23.3417,113.4244,2/6/20,970,0.0,0
4000,Guangxi,China,23.8298,108.7881,2/6/20,168,0.0,0
4001,Guizhou,China,26.8154,106.8748,2/6/20,71,0.0,1
4002,Hainan,China,19.1959,109.7453,2/6/20,106,0.0,1
4003,Hebei,China,39.549,116.1306,2/6/20,157,0.0,1
4004,Heilongjiang,China,47.861999999999995,127.7615,2/6/20,227,0.0,3
4005,Henan,China,33.882,113.61399999999999,2/6/20,851,0.0,2
4006,Hong Kong,China,22.3,114.2,2/6/20,24,0.0,1
4007,Hubei,China,30.9756,112.2707,2/6/20,22112,0.0,618
4008,Hunan,China,27.6104,111.7088,2/6/20,711,0.0,0
4009,Inner Mongolia,China,44.0935,113.9448,2/6/20,46,0.0,0
4010,Jiangsu,China,32.9711,119.455,2/6/20,373,0.0,0
4011,Jiangxi,China,27.614,115.7221,2/6/20,600,0.0,0
4012,Jilin,China,43.6661,126.1923,2/6/20,59,0.0,0
4013,Liaoning,China,41.2956,122.6085,2/6/20,94,0.0,0
4014,Macau,China,22.1667,113.55,2/6/20,10,0.0,0
4015,Ningxia,China,37.2692,106.1655,2/6/20,40,0.0,0
4016,Qinghai,China,35.7452,95.9956,2/6/20,18,0.0,0
4017,Shaanxi,China,35.1917,108.8701,2/6/20,173,0.0,0
4018,Shandong,China,36.3427,118.1498,2/6/20,347,0.0,0
4019,Shanghai,China,31.201999999999998,121.4491,2/6/20,257,0.0,1
4020,Shanxi,China,37.5777,112.2922,2/6/20,96,0.0,0
4021,Sichuan,China,30.6171,102.7103,2/6/20,321,0.0,1
4022,Tianjin,China,39.3054,117.323,2/6/20,79,0.0,1
4023,Tibet,China,31.6927,88.0924,2/6/20,1,0.0,0
4024,Xinjiang,China,41.1129,85.2401,2/6/20,36,47.0,0
4025,Yunnan,China,24.974,101.48700000000001,2/6/20,133,33.0,0
4026,Zhejiang,China,29.1832,120.0934,2/6/20,954,31.0,0
4027,,Colombia,4.5709,-74.2973,2/6/20,0,20.0,0
4028,,Congo (Brazzaville),-4.0383,21.7587,2/6/20,0,9.0,0
4029,,Congo (Kinshasa),-4.0383,21.7587,2/6/20,0,88.0,0
4030,,Costa Rica,9.7489,-83.7534,2/6/20,0,17.0,0
4031,,Cote d'Ivoire,7.54,-5.5471,2/6/20,0,6.0,0
4032,,Croatia,45.1,15.2,2/6/20,0,10.0,0
4033,,Diamond Princess,0.0,0.0,2/6/20,0,22.0,0
4034,,Cuba,22.0,-80.0,2/6/20,0,12.0,0
4035,,Cyprus,35.1264,33.4299,2/6/20,0,86.0,0
4036,,Czechia,49.8175,15.472999999999999,2/6/20,0,0.0,0
4037,Faroe Islands,Denmark,61.8926,-6.9118,2/6/20,0,1115.0,0
4038,Greenland,Denmark,71.7069,-42.6043,2/6/20,0,112.0,0
4039,,Denmark,56.2639,9.5018,2/6/20,0,5.0,0
4040,,Djibouti,11.8251,42.5903,2/6/20,0,43.0,0
4041,,Dominican Republic,18.7357,-70.1627,2/6/20,0,45.0,0
4042,,Ecuador,-1.8312,-78.1834,2/6/20,0,4.0,0
4043,,Egypt,26.0,30.0,2/6/20,0,7.0,0
4044,,El Salvador,13.7942,-88.8965,2/6/20,0,1.0,0
4045,,Equatorial Guinea,1.5,10.0,2/6/20,0,5.0,0
4046,,Eritrea,15.1794,39.7823,2/6/20,0,3.0,0
4047,,Estonia,58.5953,25.0136,2/6/20,0,17.0,0
4048,,Eswatini,-26.5225,31.4659,2/6/20,0,37.0,0
4049,,Ethiopia,9.145,40.4897,2/6/20,0,30.0,0
4050,,Fiji,-17.7134,178.065,2/6/20,0,15.0,0
4051,,Finland,64.0,26.0,2/6/20,1,42.0,0
4052,French Guiana,France,3.9339,-53.1258,2/6/20,0,2.0,0
4053,French Polynesia,France,-17.6797,149.4068,2/6/20,0,0.0,0
4054,Guadeloupe,France,16.25,-61.5833,2/6/20,0,0.0,0
4055,Mayotte,France,-12.8275,45.1662,2/6/20,0,12.0,0
4056,New Caledonia,France,-20.9043,165.618,2/6/20,0,123.0,0
4057,Reunion,France,-21.1351,55.2471,2/6/20,0,0.0,0
4058,Saint Barthelemy,France,17.9,-62.8333,2/6/20,0,0.0,0
4059,St Martin,France,18.0708,-63.0501,2/6/20,0,0.0,0
4060,Martinique,France,14.6415,-61.0242,2/6/20,0,0.0,0
4061,,France,46.2276,2.2137,2/6/20,6,0.0,0
4062,,Gabon,-0.8037,11.6094,2/6/20,0,0.0,0
4063,,Gambia,13.4432,-15.3101,2/6/20,0,0.0,0
4064,,Georgia,42.3154,43.3569,2/6/20,0,0.0,0
4065,,Germany,51.0,9.0,2/6/20,12,0.0,0
4066,,Ghana,7.9465,-1.0232,2/6/20,0,0.0,0
4067,,Greece,39.0742,21.8243,2/6/20,0,0.0,0
4068,,Guatemala,15.7835,-90.2308,2/6/20,0,0.0,0
4069,,Guinea,9.9456,-9.6966,2/6/20,0,0.0,0
4070,,Guyana,5.0,-58.75,2/6/20,0,0.0,0
4071,,Haiti,18.9712,-72.2852,2/6/20,0,0.0,0
4072,,Holy See,41.9029,12.4534,2/6/20,0,0.0,0
4073,,Honduras,15.2,-86.2419,2/6/20,0,0.0,0
4074,,Hungary,47.1625,19.5033,2/6/20,0,0.0,0
4075,,Iceland,64.9631,-19.0208,2/6/20,0,0.0,0
4076,,India,21.0,78.0,2/6/20,3,0.0,0
4077,,Indonesia,-0.7893,113.9213,2/6/20,0,0.0,0
4078,,Iran,32.0,53.0,2/6/20,0,0.0,0
4079,,Iraq,33.0,44.0,2/6/20,0,0.0,0
4080,,Ireland,53.1424,-7.6921,2/6/20,0,0.0,0
4081,,Israel,31.0,35.0,2/6/20,0,0.0,0
4082,,Italy,43.0,12.0,2/6/20,2,0.0,0
4083,,Jamaica,18.1096,-77.2975,2/6/20,0,0.0,0
4084,,Japan,36.0,138.0,2/6/20,22,0.0,0
4085,,Jordan,31.24,36.51,2/6/20,0,0.0,0
4086,,Kazakhstan,48.0196,66.9237,2/6/20,0,0.0,0
4087,,Kenya,-0.0236,37.9062,2/6/20,0,0.0,0
4088,,"Korea, South",36.0,128.0,2/6/20,23,0.0,0
4089,,Kuwait,29.5,47.75,2/6/20,0,0.0,0
4090,,Kyrgyzstan,41.2044,74.7661,2/6/20,0,0.0,0
4091,,Latvia,56.8796,24.6032,2/6/20,0,0.0,0
4092,,Lebanon,33.8547,35.8623,2/6/20,0,0.0,0
4093,,Liberia,6.4281,-9.4295,2/6/20,0,0.0,0
4094,,Liechtenstein,47.14,9.55,2/6/20,0,0.0,0
4095,,Lithuania,55.1694,23.8813,2/6/20,0,0.0,0
4096,,Luxembourg,49.8153,6.1296,2/6/20,0,0.0,0
4097,,Madagascar,-18.7669,46.8691,2/6/20,0,0.0,0
4098,,Malaysia,2.5,112.5,2/6/20,12,0.0,0
4099,,Maldives,3.2028,73.2207,2/6/20,0,0.0,0
4100,,Malta,35.9375,14.3754,2/6/20,0,0.0,0
4101,,Mauritania,21.0079,10.9408,2/6/20,0,0.0,0
4102,,Mauritius,-20.2,57.5,2/6/20,0,0.0,0
4103,,Mexico,23.6345,-102.5528,2/6/20,0,0.0,0
4104,,Moldova,47.4116,28.3699,2/6/20,0,0.0,0
4105,,Monaco,43.7333,7.4167,2/6/20,0,0.0,0
4106,,Mongolia,46.8625,103.8467,2/6/20,0,0.0,0
4107,,Montenegro,42.5,19.3,2/6/20,0,0.0,0
4108,,Morocco,31.7917,-7.0926,2/6/20,0,0.0,0
4109,,Namibia,-22.9576,18.4904,2/6/20,0,0.0,0
4110,,Nepal,28.1667,84.25,2/6/20,1,0.0,0
4111,Aruba,Netherlands,12.5186,-70.0358,2/6/20,0,0.0,0
4112,Curacao,Netherlands,12.1696,-68.99,2/6/20,0,0.0,0
4113,Sint Maarten,Netherlands,18.0425,-63.0548,2/6/20,0,0.0,0
4114,,Netherlands,52.1326,5.2913,2/6/20,0,0.0,0
4115,,New Zealand,-40.9006,174.886,2/6/20,0,0.0,0
4116,,Nicaragua,12.8654,-85.2072,2/6/20,0,0.0,0
4117,,Niger,17.6078,8.0817,2/6/20,0,1.0,0
4118,,Nigeria,9.082,8.6753,2/6/20,0,0.0,0
4119,,North Macedonia,41.6086,21.7453,2/6/20,0,0.0,0
4120,,Norway,60.472,8.4689,2/6/20,0,0.0,0
4121,,Oman,21.0,57.0,2/6/20,0,1.0,0
4122,,Pakistan,30.3753,69.3451,2/6/20,0,0.0,0
4123,,Panama,8.538,-80.7821,2/6/20,0,0.0,0
4124,,Papua New Guinea,-6.315,143.9555,2/6/20,0,0.0,0
4125,,Paraguay,-23.4425,-58.4438,2/6/20,0,0.0,0
4126,,Peru,-9.19,-75.0152,2/6/20,0,0.0,0
4127,,Philippines,13.0,122.0,2/6/20,2,0.0,1
4128,,Poland,51.9194,19.1451,2/6/20,0,0.0,0
4129,,Portugal,39.3999,-8.2245,2/6/20,0,0.0,0
4130,,Qatar,25.3548,51.1839,2/6/20,0,0.0,0
4131,,Romania,45.9432,24.9668,2/6/20,0,0.0,0
4132,,Russia,60.0,90.0,2/6/20,2,1.0,0
4133,,Rwanda,-1.9403,29.8739,2/6/20,0,0.0,0
4134,,Saint Lucia,13.9094,-60.9789,2/6/20,0,0.0,0
4135,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/6/20,0,0.0,0
4136,,San Marino,43.9424,12.4578,2/6/20,0,0.0,0
4137,,Saudi Arabia,24.0,45.0,2/6/20,0,0.0,0
4138,,Senegal,14.4974,-14.4524,2/6/20,0,0.0,0
4139,,Serbia,44.0165,21.0059,2/6/20,0,0.0,0
4140,,Seychelles,-4.6796,55.492,2/6/20,0,0.0,0
4141,,Singapore,1.2833,103.8333,2/6/20,28,0.0,0
4142,,Slovakia,48.669,19.699,2/6/20,0,0.0,0
4143,,Slovenia,46.1512,14.9955,2/6/20,0,0.0,0
4144,,Somalia,5.1521,46.1996,2/6/20,0,0.0,0
4145,,South Africa,-30.5595,22.9375,2/6/20,0,0.0,0
4146,,Spain,40.0,-4.0,2/6/20,1,0.0,0
4147,,Sri Lanka,7.0,81.0,2/6/20,1,0.0,0
4148,,Sudan,12.8628,30.2176,2/6/20,0,0.0,0
4149,,Suriname,3.9193,-56.0278,2/6/20,0,0.0,0
4150,,Sweden,63.0,16.0,2/6/20,1,0.0,0
4151,,Switzerland,46.8182,8.2275,2/6/20,0,0.0,0
4152,,Taiwan*,23.7,121.0,2/6/20,16,0.0,0
4153,,Tanzania,-6.369,34.8888,2/6/20,0,0.0,0
4154,,Thailand,15.0,101.0,2/6/20,25,0.0,0
4155,,Togo,8.6195,0.8248,2/6/20,0,0.0,0
4156,,Trinidad and Tobago,10.6918,-61.2225,2/6/20,0,0.0,0
4157,,Tunisia,34.0,9.0,2/6/20,0,0.0,0
4158,,Turkey,38.9637,35.2433,2/6/20,0,0.0,0
4159,,Uganda,1.0,32.0,2/6/20,0,0.0,0
4160,,Ukraine,48.3794,31.1656,2/6/20,0,0.0,0
4161,,United Arab Emirates,24.0,54.0,2/6/20,5,0.0,0
4162,Bermuda,United Kingdom,32.3078,-64.7505,2/6/20,0,0.0,0
4163,Cayman Islands,United Kingdom,19.3133,-81.2546,2/6/20,0,0.0,0
4164,Channel Islands,United Kingdom,49.3723,-2.3644,2/6/20,0,0.0,0
4165,Gibraltar,United Kingdom,36.1408,-5.3536,2/6/20,0,0.0,0
4166,Isle of Man,United Kingdom,54.2361,-4.5481,2/6/20,0,0.0,0
4167,Montserrat,United Kingdom,16.7425,-62.1874,2/6/20,0,0.0,0
4168,,United Kingdom,55.3781,-3.4360000000000004,2/6/20,2,0.0,0
4169,,Uruguay,-32.5228,-55.7658,2/6/20,0,0.0,0
4170,,US,37.0902,-95.7129,2/6/20,11,0.0,0
4171,,Uzbekistan,41.3775,64.5853,2/6/20,0,0.0,0
4172,,Venezuela,6.4238,-66.5897,2/6/20,0,0.0,0
4173,,Vietnam,16.0,108.0,2/6/20,10,0.0,0
4174,,Zambia,-15.4167,28.2833,2/6/20,0,0.0,0
4175,,Zimbabwe,-20.0,30.0,2/6/20,0,0.0,0
4176,Diamond Princess,Canada,0.0,0.0,2/6/20,0,0.0,0
4177,,Dominica,15.415,-61.371,2/6/20,0,0.0,0
4178,,Grenada,12.1165,-61.678999999999995,2/6/20,0,0.0,0
4179,,Mozambique,-18.665695,35.529562,2/6/20,0,0.0,0
4180,,Syria,34.802075,38.99681500000001,2/6/20,0,0.0,0
4181,,Timor-Leste,-8.874217,125.727539,2/6/20,0,0.0,0
4182,,Belize,13.1939,-59.5432,2/6/20,0,0.0,0
4183,Recovered,Canada,0.0,0.0,2/6/20,0,0.0,0
4184,,Laos,19.856270000000002,102.495496,2/6/20,0,0.0,0
4185,,Libya,26.3351,17.228331,2/6/20,0,0.0,0
4186,,West Bank and Gaza,31.9522,35.2332,2/6/20,0,0.0,0
4187,,Guinea-Bissau,11.8037,-15.1804,2/6/20,0,0.0,0
4188,,Mali,17.570692,-3.996166000000001,2/6/20,0,0.0,0
4189,,Saint Kitts and Nevis,17.357822,-62.782998,2/6/20,0,0.0,0
